3.261512610646448707e+01,7.082965957565818371e+01,1.038633829623883855e+02,8.952805517218666864e+01,9.039884512533802763e+01,8.211257520285927569e+01,9.798500268611455510e+01,7.600404329826940852e+01,2.421712854138602822e+01,6.171637301818815757e+01,0.000000000000000000e+00,1.011778567770128205e+02,3.520484210394889857e+01,9.439584050412321403e+01,1.212826269952953595e+02,6.938109255307261947e+01,1.131105533783552914e+02,2.134119635864805531e+01,8.396629490085256009e+01,9.766778962637939543e+00,2.146176795739366838e+01,4.678292012913110653e+01,1.006653908783778775e+02,7.197925601558905839e+01,5.527752612920637887e+01,5.234833800596565112e+01,1.552673467622692272e+01,9.427282977450330748e+01,1.906257674500696808e+01,8.409307967015071483e+01
7.102986057779679641e+01,5.478735216900040683e+01,4.494481775401461476e+01,9.984893004456118604e+01,1.472333885672786380e+01,7.887074113519086893e+01,8.049765172526522861e+01,6.176107199644523860e+01,7.696076048865778318e+01,5.541797730182134529e+01,1.011778567770128205e+02,0.000000000000000000e+00,6.613564807384726407e+01,1.916255225896450298e+01,4.189123737383149404e+01,5.614587004517792934e+01,4.285889417539174673e+01,8.237223684848058269e+01,5.428996992938294852e+01,9.319250825004235139e+01,8.275022679810096804e+01,8.267699974531537066e+01,4.232854292279371045e+00,5.731129238284217564e+01,6.966894937646408437e+01,4.912821461608552198e+01,9.891994328261941405e+01,2.297213679629356520e+01,8.385245271224019348e+01,2.829823978718220445e+01
8.734121517097451104e+00,4.697633206725371480e+01,7.534364363670349007e+01,8.256247735983417613e+01,5.614445347369525052e+01,6.776085676258303181e+01,8.125369223634459104e+01,5.510912005995909624e+01,1.122775472032925848e+01,3.744456661487330962e+01,3.520484210394889857e+01,6.613564807384726407e+01,0.000000000000000000e+00,6.106751032094023657e+01,9.011388166594085192e+01,4.152506605670816242e+01,8.315361701689579377e+01,1.702181260402607421e+01,5.539941008250222154e+01,2.815544070202691529e+01,2.046214184830852290e+01,4.117177422677659138e+01,6.584436448093438798e+01,4.928394564006148926e+01,3.957046407124593657e+01,1.834152954913171740e+01,3.637103453104511175e+01,6.156627610295115005e+01,1.803119646143615995e+01,4.972845703679325169e+01
6.778490920675631060e+01,3.770437753198876152e+01,2.713872283795220497e+01,8.113802131581606147e+01,8.296974828838269644e+00,6.022294145159451517e+01,6.133509957832835369e+01,4.360529873781362653e+01,7.071597729626965645e+01,4.046159291934633728e+01,9.439584050412321403e+01,1.916255225896450298e+01,6.106751032094023657e+01,0.000000000000000000e+00,3.128657058249019940e+01,6.387443313391105448e+01,2.812715990421097345e+01,7.807293606157661259e+01,6.603023976451724764e+01,8.549120556126248971e+01,7.414370581431199980e+01,6.833614713567948229e+01,1.518618412798493189e+01,3.986187444310267125e+01,5.453904412838354432e+01,4.274308648580900893e+01,8.940893385763077106e+01,3.884831901936722787e+00,7.905308598016438282e+01,3.928931010726044093e+01
9.753267065343990794e+01,5.413946168153510285e+01,2.121284771672914715e+01,8.380903791009400550e+01,3.902841711853677964e+01,6.556710099814492310e+01,5.858958236412397014e+01,5.472224290414687431e+01,9.870292595865548435e+01,6.123314045545480155e+01,1.212826269952953595e+02,4.189123737383149404e+01,9.011388166594085192e+01,3.128657058249019940e+01,0.000000000000000000e+00,9.470117943890159040e+01,1.032596748742875903e+01,1.070533871450827519e+02,9.534567333497442121e+01,1.118505419309404090e+02,1.001046567069549695e+02,8.700397672103076729e+01,3.816240942065594766e+01,5.464737049127522539e+01,7.298415716693432387e+01,7.193983442480376311e+01,1.138588268271793709e+02,2.939369060863502625e+01,1.077212566343378342e+02,6.857114897910729212e+01
3.842180769196899348e+01,7.360379752375516205e+01,8.845347580551472788e+01,1.178164786653114504e+02,5.577397219332137013e+01,9.956381743462088707e+01,1.094780529991113127e+02,8.312715310612510677e+01,5.054558388333467178e+01,6.643965746740292388e+01,6.938109255307261947e+01,5.614587004517792934e+01,4.152506605670816242e+01,6.387443313391105448e+01,9.470117943890159040e+01,0.000000000000000000e+00,9.185265538985994738e+01,4.825955877106469671e+01,1.459385626449638274e+01,6.594739364219883271e+01,6.138787084929714410e+01,8.083772806362276242e+01,5.854986917538049340e+01,7.665936074812178447e+01,7.508494132013410649e+01,4.124818635047176940e+01,7.594518730615605762e+01,6.664632311154286981e+01,5.069816981470549422e+01,2.807883238146431992e+01
9.094213046005997114e+01,4.458888488061589328e+01,1.094438590607025930e+01,7.371488232014120001e+01,3.640362955301469583e+01,5.526231317801290288e+01,4.880157026649938956e+01,4.459448899364074492e+01,9.113003101696054387e+01,5.221309362276912225e+01,1.131105533783552914e+02,4.285889417539174673e+01,8.315361701689579377e+01,2.812715990421097345e+01,1.032596748742875903e+01,9.185265538985994738e+01,0.000000000000000000e+00,9.990618199650204190e+01,9.406042232154857174e+01,1.035523986863523476e+02,9.176534096648782679e+01,7.727057003546549652e+01,3.874454747238990393e+01,4.486916655323673808e+01,6.336076066907309468e+01,6.532164354588928745e+01,1.049959730794251840e+02,2.520825430480310914e+01,1.004013661688144197e+02,6.723686602448724159e+01
1.167806575781814260e+01,6.166245307934282494e+01,9.177460457873020516e+01,9.131058829763055940e+01,7.299134656669451715e+01,7.926089162426546864e+01,9.393418577912538581e+01,6.888694310502050655e+01,1.036061931173435902e+01,5.201342140284361903e+01,2.134119635864805531e+01,8.237223684848058269e+01,1.702181260402607421e+01,7.807293606157661259e+01,1.070533871450827519e+02,4.825955877106469671e+01,9.990618199650204190e+01,0.000000000000000000e+00,6.285217155838436298e+01,1.828940448186776635e+01,1.902297003220787985e+01,4.757782361276834138e+01,8.234731934120983965e+01,6.359921352404497696e+01,5.059848119321281956e+01,3.536253871211497568e+01,2.897608165396882285e+01,7.858692321086004995e+01,2.499139622628380852e+00,6.329048903711473884e+01
5.287843374309109379e+01,8.244090210427890497e+01,9.231773050489309185e+01,1.282069239628037849e+02,5.773500687724298785e+01,1.090595774863598137e+02,1.175500106367084072e+02,9.193431834048998041e+01,6.486626827658399463e+01,7.632614116328657872e+01,8.396629490085256009e+01,5.428996992938294852e+01,5.539941008250222154e+01,6.603023976451724764e+01,9.534567333497442121e+01,1.459385626449638274e+01,9.406042232154857174e+01,6.285217155838436298e+01,0.000000000000000000e+00,8.048461054502371326e+01,7.555806753507040696e+01,9.340575961516486814e+01,5.750131576390981536e+01,8.555799397906299930e+01,8.639304853678110874e+01,5.236514983176050464e+01,9.038977128344514256e+01,6.932324041788258739e+01,6.528821062939128694e+01,2.685661097762728389e+01
2.771208806149105897e+01,6.107177448066634895e+01,9.420807542115537103e+01,8.114848143128193669e+01,8.186147751043790777e+01,7.278019844598867394e+01,8.854523058849201789e+01,6.626436981775256641e+01,1.694561954127123471e+01,5.199415427836374448e+01,9.766778962637939543e+00,9.319250825004235139e+01,2.815544070202691529e+01,8.549120556126248971e+01,1.118505419309404090e+02,6.594739364219883271e+01,1.035523986863523476e+02,1.828940448186776635e+01,8.048461054502371326e+01,0.000000000000000000e+00,1.179164018061790564e+01,3.777347063189514387e+01,9.244436684348484334e+01,6.221248320723722003e+01,4.561200161574713974e+01,4.408786620939550716e+01,1.083103967943078949e+01,8.520309252315365711e+01,1.579851286422538514e+01,7.783901921384915568e+01
2.354977680644986293e+01,4.943184618802277441e+01,8.242310005483435020e+01,7.305412179724369537e+01,7.087753669725364603e+01,6.274608234645761229e+01,7.817618784081055594e+01,5.499038656138892378e+01,1.117567550020785916e+01,4.025904317788265985e+01,2.146176795739366838e+01,8.275022679810096804e+01,2.046214184830852290e+01,7.414370581431199980e+01,1.001046567069549695e+02,6.138787084929714410e+01,9.176534096648782679e+01,1.902297003220787985e+01,7.555806753507040696e+01,1.179164018061790564e+01,0.000000000000000000e+00,2.912303771341831293e+01,8.175423845204350926e+01,5.068612152107705526e+01,3.476613982179848250e+01,3.372386166838843025e+01,1.644960960145499484e+01,7.371298056518560315e+01,1.721844606549314349e+01,6.952346324805374422e+01
4.826587817697066640e+01,3.293762265668834743e+01,6.661884483301540172e+01,4.393163562186739313e+01,6.840039143038954705e+01,3.561512729871205352e+01,5.171667795837617376e+01,3.375568649580287683e+01,3.787484684316729044e+01,2.787470288254350237e+01,4.678292012913110653e+01,8.267699974531537066e+01,4.117177422677659138e+01,6.833614713567948229e+01,8.700397672103076729e+01,8.083772806362276242e+01,7.727057003546549652e+01,4.757782361276834138e+01,9.340575961516486814e+01,3.777347063189514387e+01,2.912303771341831293e+01,0.000000000000000000e+00,8.030428668111927948e+01,3.240140751582404732e+01,1.415440471736205907e+01,4.184632414524276811e+01,3.312037874224854761e+01,6.641956797975259974e+01,4.608218079344731422e+01,7.933718229338504102e+01
7.117598197008868510e+01,5.160262490386595857e+01,4.071290891619503327e+01,9.616750057938935470e+01,1.190930905048071331e+01,7.520989281409480043e+01,7.647736299398771109e+01,5.827024497134024017e+01,7.647403805997518589e+01,5.278197192732780252e+01,1.006653908783778775e+02,4.232854292279371045e+00,6.584436448093438798e+01,1.518618412798493189e+01,3.816240942065594766e+01,5.854986917538049340e+01,3.874454747238990393e+01,8.234731934120983965e+01,5.750131576390981536e+01,9.244436684348484334e+01,8.175423845204350926e+01,8.030428668111927948e+01,0.000000000000000000e+00,5.403101319611494091e+01,6.705429338693176078e+01,4.837534577732239427e+01,9.776967271494116574e+01,1.893125364094195362e+01,8.372306093783566894e+01,3.108467246596032751e+01
5.801494528971178255e+01,3.123168030045795351e+00,3.425698622026725815e+01,4.411848444895008470e+01,4.263612395385127485e+01,2.374616846177936935e+01,3.314681685625316021e+01,6.471464177599789203e+00,5.348447283901542448e+01,1.184393413259919647e+01,7.197925601558905839e+01,5.731129238284217564e+01,4.928394564006148926e+01,3.986187444310267125e+01,5.464737049127522539e+01,7.665936074812178447e+01,4.486916655323673808e+01,6.359921352404497696e+01,8.555799397906299930e+01,6.221248320723722003e+01,5.068612152107705526e+01,3.240140751582404732e+01,5.403101319611494091e+01,0.000000000000000000e+00,1.859749440301766654e+01,3.676079005065504646e+01,6.168734916143360181e+01,3.706496142884332556e+01,6.328632141119915389e+01,6.399483774518913748e+01
4.791211349755666760e+01,1.885062606103908678e+01,5.283372715985149881e+01,4.334770540331190603e+01,5.515658309632952694e+01,2.868285807525504438e+01,4.354521438160216462e+01,2.110320215582889958e+01,4.024587407522415816e+01,1.427232151173532237e+01,5.527752612920637887e+01,6.966894937646408437e+01,3.957046407124593657e+01,5.453904412838354432e+01,7.298415716693432387e+01,7.508494132013410649e+01,6.336076066907309468e+01,5.059848119321281956e+01,8.639304853678110874e+01,4.561200161574713974e+01,3.476613982179848250e+01,1.415440471736205907e+01,6.705429338693176078e+01,1.859749440301766654e+01,0.000000000000000000e+00,3.405463790623932852e+01,4.372770514717721824e+01,5.246830391714652109e+01,4.972565820721279550e+01,6.931372066476687621e+01
2.563948538492784479e+01,3.390815348617026359e+01,5.811592718591204942e+01,7.657049298397842563e+01,3.810859098799892308e+01,5.869487602887201660e+01,6.990028658078084334e+01,4.315981051500919818e+01,2.825071307134246013e+01,2.564575066530982639e+01,5.234833800596565112e+01,4.912821461608552198e+01,1.834152954913171740e+01,4.274308648580900893e+01,7.193983442480376311e+01,4.124818635047176940e+01,6.532164354588928745e+01,3.536253871211497568e+01,5.236514983176050464e+01,4.408786620939550716e+01,3.372386166838843025e+01,4.184632414524276811e+01,4.837534577732239427e+01,3.676079005065504646e+01,3.405463790623932852e+01,0.000000000000000000e+00,5.006156298661791482e+01,4.323406562072399595e+01,3.631040381201648160e+01,3.812280815070970874e+01
3.752431277066060744e+01,6.107413316624382560e+01,9.508985046953419840e+01,7.459439862954326372e+01,8.666383048532561872e+01,6.873221359612715275e+01,8.483410102968139199e+01,6.483007355017930706e+01,2.570334426170743569e+01,5.278702828429275939e+01,1.552673467622692272e+01,9.891994328261941405e+01,3.637103453104511175e+01,8.940893385763077106e+01,1.138588268271793709e+02,7.594518730615605762e+01,1.049959730794251840e+02,2.897608165396882285e+01,9.038977128344514256e+01,1.083103967943078949e+01,1.644960960145499484e+01,3.312037874224854761e+01,9.776967271494116574e+01,6.168734916143360181e+01,4.372770514717721824e+01,5.006156298661791482e+01,0.000000000000000000e+00,8.867106619861269223e+01,2.650849776177125605e+01,8.586220298105352811e+01
6.860227149611142750e+01,3.508135897178557627e+01,2.342574761241617054e+01,7.767221466684128472e+01,1.172009003030490604e+01,5.681035429386929536e+01,5.754676123437616297e+01,4.047255258434628900e+01,7.086081724392114722e+01,3.859934497870871439e+01,9.427282977450330748e+01,2.297213679629356520e+01,6.156627610295115005e+01,3.884831901936722787e+00,2.939369060863502625e+01,6.664632311154286981e+01,2.520825430480310914e+01,7.858692321086004995e+01,6.932324041788258739e+01,8.520309252315365711e+01,7.371298056518560315e+01,6.641956797975259974e+01,1.893125364094195362e+01,3.706496142884332556e+01,5.246830391714652109e+01,4.323406562072399595e+01,8.867106619861269223e+01,0.000000000000000000e+00,7.945336886096106355e+01,4.269398877079493815e+01
1.364792670500155047e+01,6.144851144313413016e+01,9.208419867840002837e+01,8.992431409446982116e+01,7.416815094109411177e+01,7.832824357791415082e+01,9.318274368890673998e+01,6.843078182456943637e+01,9.801913041396041137e+00,5.181791388452221270e+01,1.906257674500696808e+01,8.385245271224019348e+01,1.803119646143615995e+01,7.905308598016438282e+01,1.077212566343378342e+02,5.069816981470549422e+01,1.004013661688144197e+02,2.499139622628380852e+00,6.528821062939128694e+01,1.579851286422538514e+01,1.721844606549314349e+01,4.608218079344731422e+01,8.372306093783566894e+01,6.328632141119915389e+01,4.972565820721279550e+01,3.631040381201648160e+01,2.650849776177125605e+01,7.945336886096106355e+01,0.000000000000000000e+00,6.528480453707501852e+01
5.164510525568748989e+01,6.091129671478305596e+01,6.593096789577307959e+01,1.079790630676641285e+02,3.101667247439509723e+01,8.771531427270704739e+01,9.411858089183196796e+01,7.001270418343725055e+01,6.089620025779507273e+01,5.687003243267640329e+01,8.409307967015071483e+01,2.829823978718220445e+01,4.972845703679325169e+01,3.928931010726044093e+01,6.857114897910729212e+01,2.807883238146431992e+01,6.723686602448724159e+01,6.329048903711473884e+01,2.685661097762728389e+01,7.783901921384915568e+01,6.952346324805374422e+01,7.933718229338504102e+01,3.108467246596032751e+01,6.399483774518913748e+01,6.931372066476687621e+01,3.812280815070970874e+01,8.586220298105352811e+01,4.269398877079493815e+01,6.528480453707501852e+01,0.000000000000000000e+00
