4.399869513518247288e+01,4.706170873473531202e+01,4.004800440623076696e+01,3.848344122584926907e+01,5.030295741322962044e+01,5.291177369006984321e+01,5.959396403455664881e+01,5.008666853083332171e+01,4.923419694616909936e+01,9.502876037284000432e+00,5.571036132830754894e+01,4.209819509848517072e+01,3.858342728242686093e+00,3.136126906988565111e+01,4.236604621501880530e+01
8.441856049525462424e+01,8.635892297463639977e+01,5.685270075213131236e+01,9.088348965063464391e+01,1.007225621999600520e+02,1.181334842392061191e+01,1.777935292929168654e+01,7.924472426499990263e+01,7.969605254537366079e+01,6.090446581193443620e+01,8.095458079212124858e+01,1.333287910747550420e+01,5.233673139063218827e+01,6.794078408123961310e+01,5.984168285598822479e+01
9.054574615631986489e+01,1.739550567772514000e+01,8.944259341382199580e+01,4.357403819689858437e+01,8.658433377881857496e+01,6.793584705787233702e+01,6.911680611334817570e+01,9.950999602680616363e+01,9.847899595158743580e+01,4.198633894231340946e+01,5.757062113823815608e+00,6.606738115057571292e+01,5.297266999976180557e+01,8.073767522975713007e+01,9.200061135505968934e+01
4.854243367281569022e+01,9.549928895997705069e+01,1.626209674022149088e+01,8.519523611958386766e+01,7.142133780360234141e+01,5.557438671099330207e+01,6.355595679860797276e+01,3.709628662097881602e+01,3.819043781928127146e+01,5.838159666395078062e+01,1.004569807192273601e+02,4.406746329789013572e+01,4.509277142166624230e+01,3.543119797142967542e+01,1.769004599937608191e+01
9.473474092440953598e+01,1.286603172492998404e+01,9.948014064092917863e+01,3.925092513957756779e+01,8.589801917124383124e+01,8.567360925088371459e+01,8.726751297453587597e+01,1.060331082820170252e+02,1.047723581210295691e+02,5.023054550488842551e+01,1.804063577946919850e+01,8.272924607858155355e+01,6.298253159750995422e+01,8.774088782010652210e+01,1.016928544815634723e+02
1.558502156469165989e+01,9.365556169755139138e+01,2.463581338355360728e+01,7.296968342734305679e+01,3.977308136676010974e+01,8.621115123614454490e+01,9.441684622859607146e+01,1.971052250517304483e+00,1.860308194660888370e+00,5.833381600173294856e+01,1.060617749060605775e+02,7.328781055534636835e+01,4.904677479455629907e+01,1.973237334046534386e+01,2.202637466869036942e+01
1.163903013431387201e+01,8.944796359472144331e+01,2.448021523731727100e+01,6.858845689632765641e+01,3.618020416723799570e+01,8.462318447740412353e+01,9.278943768791758373e+01,4.843184315744554880e+00,3.075095440425635651e+00,5.443464579851424645e+01,1.021259347719306021e+02,7.166659040993268093e+01,4.559365053202902374e+01,1.618542267342187557e+01,2.226394466045119103e+01
5.647162868300455330e+01,3.441716826864939094e+01,7.299743937067211164e+01,6.444424548659077878e+00,4.207431331320803025e+01,9.053420123817286935e+01,9.580829031133077933e+01,7.101471614928249210e+01,6.941664442701819837e+01,3.399558004473059469e+01,5.459441902298171101e+01,8.157382115246051058e+01,4.471553854438819542e+01,5.569315707034775187e+01,7.407371612581938791e+01
8.091376551435352837e+01,4.674948872956454693e+01,6.744570626953179726e+01,5.943663966402994703e+01,8.710498456776282694e+01,3.213662787669782972e+01,3.415374468338319502e+01,8.408948696355889751e+01,8.363422785347523813e+01,3.623323325577741372e+01,3.919484543364483642e+01,3.114578687487501441e+01,3.792502228350598870e+01,6.646256876324407870e+01,7.051950603829503450e+01
7.517242111890243450e+01,1.911466685565501678e+01,7.360063673276243890e+01,3.484641228371366140e+01,7.319924107939591806e+01,5.919385553153513513e+01,6.209136375379478068e+01,8.364439375150946887e+01,8.264431499221392130e+01,2.615782248058481940e+01,2.166776909741297530e+01,5.480152175367153689e+01,3.704183038167165876e+01,6.485749135747821015e+01,7.611605944782994015e+01
1.912438139916682545e+01,9.592769848208151018e+01,2.310345280284587943e+01,7.583358195219004472e+01,4.339481053006621636e+01,8.544117297949070178e+01,9.366719259152721122e+01,2.898995391584272330e+00,4.563462632453896717e+00,6.010589835653890134e+01,1.078282777353606576e+02,7.257463369480235826e+01,5.025671785698881422e+01,2.134981282528479340e+01,2.025523918730584327e+01
5.724573827521575708e+01,4.379023859368356852e+01,4.813968123721586068e+01,4.399598637216249841e+01,6.368401084129222056e+01,4.244827562939011756e+01,4.825990790620937787e+01,6.178212038520612026e+01,6.113114159354883270e+01,1.474372266537531928e+01,4.736517296169036229e+01,3.356928784822395073e+01,1.425039546031472248e+01,4.349409404132296686e+01,5.091669908047170878e+01
5.175875531764600623e+01,4.985518929331685456e+01,7.459718197025654263e+01,2.210345443594972537e+01,3.195499493449479544e+01,1.019209678861460446e+02,1.078308472771983162e+02,6.775031560979471124e+01,6.601703681483932939e+01,4.484716403342142854e+01,7.021650557683705074e+01,9.187156035678366095e+01,5.292036096056620664e+01,5.561725839480754985e+01,7.501853655397380294e+01
5.344224847466793449e+01,7.278718195970820659e+01,2.866095171204598913e+01,6.836407073937006373e+01,7.017450085734182608e+01,3.475334277554929940e+01,4.294880481624358026e+01,4.968361965174290873e+01,4.988248997040973620e+01,3.841184448317324751e+01,7.516903357291205623e+01,2.181759288813119824e+01,2.623965989570374902e+01,3.694021845360575185e+01,3.185759313366482814e+01
2.395397639777872456e+01,1.005619684120985511e+02,2.421705596435175067e+01,8.076966569901097159e+01,4.795988920580673209e+01,8.701773520631202530e+01,9.525093185833031839e+01,7.887155076658353359e+00,9.548937011368550998e+00,6.442479560223956980e+01,1.120906977775531033e+02,7.426605553366700008e+01,5.414402165020775470e+01,2.575371335264051353e+01,2.111743128588457097e+01
9.457401654411066616e+00,8.281786877025413673e+01,2.295134206621867889e+01,6.240169397035940335e+01,3.345587834553539608e+01,8.012848427437675980e+01,8.822161290419298041e+01,1.055774077790820087e+01,9.131712162890181617e+00,4.776706552029590824e+01,9.544535744845832426e+01,6.717976394618882807e+01,3.919533557117091505e+01,9.945007230786654162e+00,2.148888841034937158e+01
8.291099541671361806e+01,4.506294381906182878e+01,7.019120527890446226e+01,5.913216224448531477e+01,8.836854933674614188e+01,3.453199004074421197e+01,3.603260534935943582e+01,8.649799123903984821e+01,8.600366057353498661e+01,3.726430810654238002e+01,3.653402475505041735e+01,3.409842660061160302e+01,3.988387868578868733e+01,6.870482750968800190e+01,7.324662837981155405e+01
7.976850675066010865e+01,7.126099836586256231e+01,5.664027945775015382e+01,7.765483744506413188e+01,9.296054381336982431e+01,8.617500374747061542e+00,1.581437337085738726e+01,7.760529620662080674e+01,7.771447856905845697e+01,4.856832876666172183e+01,6.561521965742569762e+01,7.194833474892426750e+00,4.227925893786023437e+01,6.341527455296400007e+01,5.982456817938699345e+01
4.342087517861762613e+00,8.166419000983820808e+01,3.668241861115505742e+01,5.789423619840936652e+01,2.068387835381605910e+01,9.082199431537532064e+01,9.872589968737150912e+01,2.023124261325242301e+01,1.845806244438475829e+01,5.042971419877868300e+01,9.670494786667438802e+01,7.801102893592573650e+01,4.511361549456154307e+01,2.017833717274162453e+01,3.528228711751124536e+01
4.802800352092413760e+01,3.395676809344539038e+01,5.738945416140749245e+01,1.623024681059902363e+01,4.237082993350961146e+01,7.250784210224199455e+01,7.820755865443788934e+01,5.992835773467925264e+01,5.855929191806533396e+01,1.546427027558548950e+01,4.993880950303376665e+01,6.306111973913804292e+01,2.612755402774416424e+01,4.237152344933998904e+01,5.894421685140993361e+01
6.609324407829257098e+01,7.735891674757500880e+01,3.957959981283589457e+01,7.704123229756085323e+01,8.267574111098456058e+01,2.331767442100123588e+01,3.152786860471832853e+01,6.152544326548806453e+01,6.186459421595283459e+01,4.661643906593488396e+01,7.632262362964293345e+01,1.118430654451822903e+01,3.611905580609664668e+01,4.960595551356347954e+01,4.269136386827125307e+01
2.136157016990754798e+01,6.800623292248853602e+01,4.912412705841510530e+01,4.192997801578330552e+01,8.477611142459034355e+00,9.295448388046661137e+01,1.002769983619845533e+02,3.773448588614986221e+01,3.596189735272340471e+01,4.303771551783543714e+01,8.517102585413435634e+01,8.084715832060739160e+01,4.278869724298863275e+01,2.970661785559472889e+01,4.867151781353075535e+01
4.314920874311536636e+01,1.041813310502579810e+02,1.734362836360931581e+01,9.005455128168860313e+01,6.763886539769605122e+01,7.114117797990597580e+01,7.915131948245509363e+01,2.825460644700743273e+01,2.980718669073000271e+01,6.648297108773655850e+01,1.114797070116637911e+02,5.943223228771474709e+01,5.367871681995590905e+01,3.475772911258117404e+01,1.579372214084114567e+01
6.716263550485210487e+01,8.919508655669534392e+01,3.688158014406415219e+01,8.674295746257779172e+01,8.651067901048051567e+01,3.123268813299112878e+01,3.880590413315925957e+01,5.956844740837337326e+01,6.025703717953297200e+01,5.656063766650395053e+01,8.885041487943072980e+01,2.188374875057465019e+01,4.473078833328893467e+01,5.124521629044173210e+01,3.961624831473226038e+01
3.230338695007162642e+01,4.992079265510890451e+01,4.249003804464094713e+01,3.066336632492805947e+01,3.268764128443721262e+01,7.075355832748877560e+01,7.760940449131192054e+01,4.354163090464754760e+01,4.218597395908836489e+01,1.884263091133220769e+01,6.410432232201469560e+01,5.943819478882537766e+01,1.992430608896368938e+01,2.614764028097015114e+01,4.367511948902289021e+01
4.126307680859932248e+01,9.034273251761041479e+01,8.888371955285441217e+00,7.864475213390758768e+01,6.391185259760756310e+01,5.739437663930459621e+01,6.556147523746783179e+01,3.079400745979098630e+01,3.171668891549420266e+01,5.283883902797812482e+01,9.656278380905096981e+01,4.513556499233148145e+01,3.967418821465517453e+01,2.788991312417639890e+01,1.081245955888540600e+01
7.422391764550026494e+01,5.463396705032104705e+01,5.739114933590489187e+01,6.236999552760161691e+01,8.347337246002724953e+01,2.408060616413748534e+01,2.856071031421319972e+01,7.552976151815207118e+01,7.525570201460421060e+01,3.496221914623878746e+01,5.001198082012336954e+01,1.997151801808533023e+01,3.239936392903108242e+01,5.882803898138635645e+01,6.053789521769974158e+01
5.901375298489034549e+01,2.564824140778618400e+01,6.131516658730293301e+01,2.378023717980711282e+01,5.662431184839729070e+01,6.239535544733926997e+01,6.716961366936544664e+01,6.860159434425058578e+01,6.746672013646129074e+01,1.205475879710014553e+01,3.727136791001512961e+01,5.470795727941910513e+01,2.517470955075206618e+01,4.999017750235502433e+01,6.347652113197858625e+01
3.745393143812469816e+01,7.710420138832529346e+01,1.232365155942437163e+01,6.607514132622860359e+01,5.700311158492213792e+01,5.202732777355947746e+01,6.023463668121721071e+01,3.238833914595211638e+01,3.261518345902701554e+01,3.961382599339755473e+01,8.371748381000692518e+01,3.910902730715041997e+01,2.643409006439841491e+01,2.138251967433525280e+01,1.544424600256334124e+01
8.616873637206090564e+01,4.426056311165069701e+01,7.394336013206401503e+01,6.009275374114710644e+01,9.096591474909162400e+01,3.687858848909088749e+01,3.765262627330547929e+01,9.006019506351383086e+01,8.953966065228422622e+01,3.976001121633687063e+01,3.412721281763818126e+01,3.735645489116923557e+01,4.316376163776533303e+01,7.215896540341329057e+01,7.699079464203786927e+01
8.268631307742056435e+01,4.861299605739398544e+01,6.853749001453273593e+01,6.168343612281475430e+01,8.920037045566890299e+01,3.073278353638884752e+01,3.235442959137201768e+01,8.555532368633681983e+01,8.513506829163486600e+01,3.841022355849901970e+01,4.031822295267242851e+01,3.058706816794727246e+01,3.975474739649850875e+01,6.807611709772241682e+01,7.163544365050489660e+01
1.761978295552887275e+01,7.941378553628018722e+01,1.561400596705998112e+01,6.153906591802439152e+01,3.959955868018744951e+01,7.125999322492540955e+01,7.937677015188197061e+01,1.531625542576029986e+01,1.475759915484388074e+01,4.285190175668954282e+01,9.048107226551512383e+01,5.830378324936973655e+01,3.267912060179615708e+01,4.938287324847181914e+00,1.509225418814949471e+01
9.949826466240398304e+01,8.696610498900047048e+01,7.386588798510922516e+01,9.686967683751014135e+01,1.135678353064199513e+02,1.222523711881465935e+01,6.086177248609942581e+00,9.584924956176558908e+01,9.615477076072767204e+01,6.868778284696819014e+01,7.733699125956935916e+01,2.489079664286909832e+01,6.296906566907566116e+01,8.301585860557638341e+01,7.694584943673476118e+01
7.399972917379520254e+01,6.691036549765441066e+01,5.208574405806623986e+01,7.193740608714603013e+01,8.678118134816608631e+01,1.483340735097217689e+01,2.193091877330814654e+01,7.247909937989331297e+01,7.250536145067347604e+01,4.255148340814871943e+01,6.281087257015356329e+01,7.152353843400940825e+00,3.604143350092837039e+01,5.773994499627630006e+01,5.528535600402542372e+01
8.688390964363446756e+01,8.942696882321587282e+01,5.877328894662848313e+01,9.408583852837521988e+01,1.035395709800832833e+02,1.366418022524764098e+01,1.842433966236075449e+01,8.128472777680873662e+01,8.178825615570106322e+01,6.409527603518793626e+01,8.372136984420609451e+01,1.653551410161794877e+01,5.543049459577893145e+01,7.043894714094876974e+01,6.170957653123170417e+01
8.870290040825767619e+01,5.401551937829362515e+01,7.290274997031497151e+01,6.840118316199671256e+01,9.590741095511096148e+01,2.799511438379922978e+01,2.798381121889926249e+01,9.082772746147614384e+01,9.049529255350410040e+01,4.526968130257558443e+01,4.358153561065496717e+01,3.077050719388867961e+01,4.598490833737845662e+01,7.374359769104610507e+01,7.605173540287714218e+01
4.057193817676460412e+01,4.146518155256337224e+01,5.201034729703824411e+01,2.097392559027385772e+01,3.559069069278153563e+01,7.394672127937559480e+01,8.019149790379181297e+01,5.289253028823653580e+01,5.147138232536721603e+01,1.757460825066298682e+01,5.727671166345950837e+01,6.358546362707151189e+01,2.464651563638761900e+01,3.583834153318100135e+01,5.329945878446419982e+01
2.922044045401415602e+01,8.999525234895106962e+01,5.551753635854201008e+00,7.445849611591377482e+01,5.299795946408879388e+01,6.835703290913458829e+01,7.658892687586738646e+01,1.770016074584569310e+01,1.862556362005125266e+01,5.244272630918075606e+01,9.891588719736799362e+01,5.564645620172916551e+01,4.034234980762116862e+01,1.886763925828071820e+01,2.455854769659678194e+00
9.553644320745080165e+01,8.693288989833534686e+01,6.931669528575238814e+01,9.539966442578040073e+01,1.102532023414002111e+02,9.491656578647814868e+00,7.401520048427423504e+00,9.144052601731790730e+01,9.178991529778677716e+01,6.660411126711733232e+01,7.843193784388917322e+01,2.114366034210813439e+01,6.009669636410055915e+01,7.903124783301775835e+01,7.237184036622940653e+01
5.446650477135661106e+01,3.743077268301357918e+01,5.073525363723410209e+01,3.510524810319257938e+01,5.770711471691609518e+01,5.124978045797499959e+01,5.683739394722893223e+01,6.130759487951216613e+01,6.042317301542489361e+01,6.681403877864340757e+00,4.452809645794478399e+01,4.244638919911416508e+01,1.410817181139096910e+01,4.254779661677446967e+01,5.320508406406802493e+01
7.940809504388359130e+01,8.104700578777841713e+01,5.286076388037208318e+01,8.499309571046221379e+01,9.515454497242093623e+01,1.123019372320805687e+01,1.896838721173052633e+01,7.496487745851106865e+01,7.532452680943016787e+01,5.497018952667273339e+01,7.647032446071693812e+01,7.487746145301698242e+00,4.643285866543298823e+01,6.290107584210078784e+01,5.593070704092686896e+01
8.892235404804932841e+01,8.347548691997646131e+01,6.279708776251224833e+01,9.039608237079202979e+01,1.038531295359495203e+02,5.442710605593870987e+00,9.991615021121630136e+00,8.485517032040594643e+01,8.519103030518530772e+01,6.112432873536295830e+01,7.640900777072045003e+01,1.468663970303100541e+01,5.401230248862398042e+01,7.241540223690095956e+01,6.586919794347460311e+01
7.342992267366136616e+01,1.708643823349847324e+01,8.463572751688114693e+01,1.461434614769700246e+01,6.137156022106280773e+01,8.825362829957146005e+01,9.208693202861026350e+01,8.664943401919877886e+01,8.518671285906661694e+01,3.784451335033985941e+01,3.791548447762856000e+01,8.164983759917876682e+01,5.094295948592187528e+01,6.960820994885595780e+01,8.627669250183029703e+01
5.392737235245954253e+01,2.942813582566194341e+01,5.792465464553420418e+01,2.170150144494876443e+01,5.130149310638243065e+01,6.441465187317909624e+01,6.967100377973881109e+01,6.399999300047594630e+01,6.280939369139223061e+01,9.620365609595108225e+00,4.243497983196333934e+01,5.585371958045781327e+01,2.279256007260654115e+01,4.554672369861489045e+01,5.992198698441932692e+01
3.920525077412711568e+01,5.869205758389278316e+01,6.476400093362735788e+01,3.055268702546446846e+01,1.854837469384665027e+01,9.979702808003347059e+01,1.063913431831529692e+02,5.550249987608288649e+01,5.373880482276149451e+01,4.429270793001196438e+01,7.803293067736099431e+01,8.871637136984472249e+01,4.914498057739017867e+01,4.531202861420799621e+01,6.477592191737825544e+01
2.432874113914246905e+01,7.744700257666576704e+01,5.573690149885148770e+01,5.026801765291488522e+01,3.401320303859768135e+00,1.035773708578534098e+02,1.110248038507980510e+02,4.021797136209725210e+01,3.846654532588691922e+01,5.424568447652121250e+01,9.536717900621202659e+01,9.128302441316569116e+01,5.381391009702272044e+01,3.717368111155042243e+01,5.472753602380527127e+01
